# pyFBS linear LM-FBS backbone (alpha=0): freq_hz, |Y_out_in| m/N; k=1e3 all 6 VP DoFs, zeta=0.003, 1 Hz grid, out=S1X(A), in=H28(B)
5.340000000000000000e+02,4.829991255189891607e-10
5.350000000000000000e+02,4.851038367985045112e-10
5.360000000000000000e+02,4.872127106639868643e-10
5.370000000000000000e+02,4.893263078876650663e-10
5.380000000000000000e+02,4.914451750960575958e-10
5.390000000000000000e+02,4.935698456459245727e-10
5.400000000000000000e+02,4.957008404460031443e-10
5.410000000000000000e+02,4.978386687281396832e-10
5.420000000000000000e+02,4.999838287714310963e-10
5.430000000000000000e+02,5.021368085824692092e-10
5.440000000000000000e+02,5.042980865346341265e-10
5.450000000000000000e+02,5.064681319691350392e-10
5.460000000000000000e+02,5.086474057601805506e-10
5.470000000000000000e+02,5.108363608465105659e-10
5.480000000000000000e+02,5.130354427314325555e-10
5.490000000000000000e+02,5.152450899530530546e-10
5.500000000000000000e+02,5.174657345265897474e-10
5.510000000000000000e+02,5.196978023601790315e-10
5.520000000000000000e+02,5.219417136456578526e-10
5.530000000000000000e+02,5.241978832256180705e-10
5.540000000000000000e+02,5.264667209378090003e-10
5.550000000000000000e+02,5.287486319380659325e-10
5.560000000000000000e+02,5.310440170025665810e-10
5.570000000000000000e+02,5.333532728103973252e-10
5.580000000000000000e+02,5.356767922070582110e-10
5.590000000000000000e+02,5.380149644496138488e-10
5.600000000000000000e+02,5.403681754341073878e-10
5.610000000000000000e+02,5.427368079056092801e-10
5.620000000000000000e+02,5.451212416514354022e-10
5.630000000000000000e+02,5.475218536777682096e-10
5.640000000000000000e+02,5.499390183699777819e-10
5.650000000000000000e+02,5.523731076368560648e-10
5.660000000000000000e+02,5.548244910387622435e-10
5.670000000000000000e+02,5.572935358998466464e-10
5.680000000000000000e+02,5.597806074042407868e-10
5.690000000000000000e+02,5.622860686760511049e-10
5.700000000000000000e+02,5.648102808431423477e-10
